,From,TimeStamp,To,TxHash,Value
24,0x296e781bbb0179b032cbcc31e4b6cdab724b2773,1513487226,0xec53be3f0e29a84210474b603f4c66182e07c393,0xaaa40eb5ac7120492ffa55a98185fe3497a1641643a7ac5ab724191e90724836,2.0
25,0x296e781bbb0179b032cbcc31e4b6cdab724b2773,1513489780,0xec53be3f0e29a84210474b603f4c66182e07c393,0x27a34323985a05a55cce4bf0ba964aac3a224b173a3ac106299d09901909fa54,5.01
26,0xa8660c8ffd6d578f657b72c0c811284aef0b735e,1513496542,0xec53be3f0e29a84210474b603f4c66182e07c393,0x010eb5048154a95366b714c111d1343f0cea0518c7d9aa407dbc4b2bb62ab7c8,2.00097
27,0x14f018ec7728685661222835b4ac5e1d70097539,1513497762,0x30b10221c90134db4bb8388748428bc0778594d8,0xe42bd0617fc6a80cb29f5564bc456e31b6fd3d6e84b6ca57148ab06a9f1dbb33,25.0
28,0xec53be3f0e29a84210474b603f4c66182e07c393,1513497956,0xaba515dbb8183ac40ef47430bda9c2f6cb7b52a1,0x6a676237185ee4d8ed8acedae66df58fa0c8f69fa30bad20d31b36f17e7d08ef,0.0045
29,0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,1513498773,0x30b10221c90134db4bb8388748428bc0778594d8,0x855617ff35b316073be373b07714ab66e63458a4b04f1cfe998da14f3794be0a,93.99
30,0x30b10221c90134db4bb8388748428bc0778594d8,1513499006,0x6048db709989862be7060c3fbb755cce776dd5c9,0x74f2e5751a493c8a24b77a48901e7b9dc6ddf27f0fa556953ce32fc61f84a31e,100.05
31,0x05ee546c1a62f90d7acbffd6d846c9c54c7cf94c,1513499826,0x30b10221c90134db4bb8388748428bc0778594d8,0xa2229ca9c4062f5328185c9cb16acc14d359db679cf077e7075d760ab5b63f4a,5.007
32,0x236f9f97e0e62388479bf9e5ba4889e46b0273c3,1513501230,0x30b10221c90134db4bb8388748428bc0778594d8,0x8a4ac54b6e04463dc32241554585d442d09316d6489fffe9be570873d67ae4b7,2.0
33,0x236f9f97e0e62388479bf9e5ba4889e46b0273c3,1513501230,0x30b10221c90134db4bb8388748428bc0778594d8,0x82bb4f119483d8056b892f763d16e8ea99adcb1754443bb1a9ae419b200c121b,2.0
34,0x14f018ec7728685661222835b4ac5e1d70097539,1513502128,0x30b10221c90134db4bb8388748428bc0778594d8,0x3334555a1368283f0fed87c776a64568692d9037909c2780295c01e3276a4a3a,5.0
35,0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,1513502355,0x30b10221c90134db4bb8388748428bc0778594d8,0x044a567797afc338c39bc3d35627741efd95faa912598788ba91581a8f077846,2.00001
36,0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,1513502355,0xec53be3f0e29a84210474b603f4c66182e07c393,0x21cd0f22a4c05490edcfab42f419267b3b668d45c65b27d92ace4552ae3defed,1.99
37,0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,1513502517,0x30b10221c90134db4bb8388748428bc0778594d8,0x441e8951946804c6523eb10e8750d6de4040f145715f0c40ebaf390ef9d5289a,2.0
38,0xe0e578b2728b334a5524a3099ee411ce4b7f354d,1513504713,0x30b10221c90134db4bb8388748428bc0778594d8,0x375274bc8339134173d0cf787aedceb8159b06dbdf27e13c18cde3b5f1545f0c,10.0
39,0x2b5634c42055806a59e9107ed44d43c426e58258,1513506441,0x30b10221c90134db4bb8388748428bc0778594d8,0x1a755d9ce4008c4f3b2518aa962ed352e4eafdd2fd385425b0002a6711564471,2.995
40,0xa3811a060c00897933506321c7947ff931d83046,1513507314,0x30b10221c90134db4bb8388748428bc0778594d8,0x370fc76ca50b6f8d2adea439925c0ae6cdbf1ca8f64e54235eb807f64666923a,3.7
41,0x05ee546c1a62f90d7acbffd6d846c9c54c7cf94c,1513507407,0x30b10221c90134db4bb8388748428bc0778594d8,0x4bb7309fd80f92d1d9b4ab690c9fe0ac2530a1dc9a1c3a88f867bd430cafeb9c,3.0
42,0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,1513508773,0x30b10221c90134db4bb8388748428bc0778594d8,0x31c59f8e2b669b96d9e27862ebbce770ca9b32b978732ee31ccb0f6df6244cd8,2.0
43,0xa3811a060c00897933506321c7947ff931d83046,1513509271,0x30b10221c90134db4bb8388748428bc0778594d8,0xaa7316b5292484ef4e5a64c9fb94205a5bee569b3494ade37cecfb66e8f459dc,3.6
44,0x05ee546c1a62f90d7acbffd6d846c9c54c7cf94c,1513510591,0x30b10221c90134db4bb8388748428bc0778594d8,0xad2f0506b737f49e888101087282e6be28a23ddb41e0ba61b4acabe740953d1f,5.0
45,0x888c5186f8a3857373dcd1af99e0c002bf4f149f,1513514133,0x30b10221c90134db4bb8388748428bc0778594d8,0x437bedfa650b37eeaa679b46817eb532fc03fa2955a3e49e5f7c28ea01bff8ee,5.0
46,0x888c5186f8a3857373dcd1af99e0c002bf4f149f,1513514265,0x30b10221c90134db4bb8388748428bc0778594d8,0x44e2b5f0fe609841dc4aabaae00f6af12ae2c7b7e5ccc2301f1e2feec06b7fad,5.0
47,0x296e781bbb0179b032cbcc31e4b6cdab724b2773,1513514899,0x30b10221c90134db4bb8388748428bc0778594d8,0x81e4a4e90715fa170d4a5519c0afddab4bda1b93621a0959877db5cd6b33bcd4,2.0
48,0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,1513516407,0x30b10221c90134db4bb8388748428bc0778594d8,0xd1327bc8b4d1eba582cb92d7044e84133acb6d5346183bf7a34f25c67b958421,4.98387504
49,0x30b10221c90134db4bb8388748428bc0778594d8,1513517564,0x1391e1b3f71dbc158d528616db12759e7647a496,0x5c80ba9e56235e65fd7b8a7e0011f630653dd8da188f39b7ceeec5a7fb7d2497,84.0
50,0x296e781bbb0179b032cbcc31e4b6cdab724b2773,1513526131,0xec53be3f0e29a84210474b603f4c66182e07c393,0x62197a12c29a95d45d078a3a527f108591681e8206bfa6ceb7528a1eb70b8e40,1.825
51,0xec53be3f0e29a84210474b603f4c66182e07c393,1513527112,0x3de3602bb29deeb7b6ef8a3699d67efa3b73cd9d,0x34ec0f2f216323a589506b8b5a69417f9249f80944257c26a1ea6a870ca9fb7f,1.8
52,0xec53be3f0e29a84210474b603f4c66182e07c393,1513530278,0xf3c00f0951afd439ae3e79bb9c63040694eebbb2,0xde5095ee27b45444d84525d30cf9b16eee13ffa96e539d58e1ba0f9a1f27d9be,2.0
53,0xc2e6fd120d79e4f64679ff742a2167a7be0a9a82,1513530408,0x30b10221c90134db4bb8388748428bc0778594d8,0x2f7f22cd3d435304941da5b31ec4a7227f3d48ac46375548882fc587d52d5799,4.0
54,0xec53be3f0e29a84210474b603f4c66182e07c393,1513530408,0x3de3602bb29deeb7b6ef8a3699d67efa3b73cd9d,0xe3b025932591f37a1953441a6e7a9e27d076f6d27c790ea874f718bf3b828a94,5.0
55,0xec53be3f0e29a84210474b603f4c66182e07c393,1513563504,0x6fef9c34bbc608a00fb9c12d0c08211ac4b5f44c,0xf64a72d5980ee60833a1c49a25fcdfeba4dc9bce98402b19c74f12647223e629,1.99
56,0xec53be3f0e29a84210474b603f4c66182e07c393,1513567950,0xbb35a21de58ae57526000df4916fa09948534671,0xb0fd64da4e1f46e3cb8231027abff829182b45c9d572d4db009426e39dbf4eba,1.0
57,0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,1513573270,0x30b10221c90134db4bb8388748428bc0778594d8,0x7ff94687666a7a306e42bcd8001def5ad89049997c469e8aeedb3f5aa6add2ca,20.0
58,0xec53be3f0e29a84210474b603f4c66182e07c393,1513583494,0x625e30c1697a6b435862dfeb76acff4258b08fce,0x6878c267c1c2d51b9ab4e2db8badacce7fc6ea0b28e58cb98762323169157f8e,1.0
59,0xec53be3f0e29a84210474b603f4c66182e07c393,1513583710,0xf8eab7605d4e4f20a48fdb7cc14f6c1c4d35d9ad,0x85b28097b33bfd19ae1573f834138dbf4a11af8a7ea40106de403f2d17bcc7bb,2.0
60,0x9eb60fc0d11be52d87b5de434c03c84dc53174ce,1513597562,0x30b10221c90134db4bb8388748428bc0778594d8,0xd57de277170a62bb852b58f93145187766fd27c31a590b02541a8db7aea03eac,19.25
61,0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,1513597732,0x30b10221c90134db4bb8388748428bc0778594d8,0x15b9b882a4b7135a5ca39d4fc2c4241c8b92b01e33b275ed0696fcaf74a2b9df,74.23597287
62,0x30b10221c90134db4bb8388748428bc0778594d8,1513603505,0xc5bbae50781be1669306b9e001eff57a2957b09d,0x15a0b0a650738c02522f71fc94c211d8545357d225608cb5676210e953de6538,0.0
63,0x30b10221c90134db4bb8388748428bc0778594d8,1513603656,0x61e1936c7a3ccfa4cf8c8c5332b9bfd54ffb9229,0x4fb0ba0eb1d3823e609df712b8cd1d71151584c6f79d10eda47cec90d79ab9b4,6.0
64,0x30b10221c90134db4bb8388748428bc0778594d8,1513604280,0xc5bbae50781be1669306b9e001eff57a2957b09d,0x70ce68bb5dcca2062a27b124abf4014269b077f716075273c149155542bcaffc,0.0
65,0x30b10221c90134db4bb8388748428bc0778594d8,1513604374,0x14f018ec7728685661222835b4ac5e1d70097539,0xf06899ae0793a78e40d53a51d2c90195ec223c4d8454037a95251998e329be8a,4.0
66,0x30b10221c90134db4bb8388748428bc0778594d8,1513605088,0xc5bbae50781be1669306b9e001eff57a2957b09d,0x198a9cc2431a1096f44af0d31742a8e2abb9b7285f901b70bae5e7d8f919cd53,0.0
67,0x30b10221c90134db4bb8388748428bc0778594d8,1513605355,0x71fb72d4432b11f85c1a7eb723c0bb904932c6f7,0x254cf583884f7c3f0ce44a6c09f1d92f817b8ef2444c764d6ca4ca0b4fdffeaf,17.0
68,0x30b10221c90134db4bb8388748428bc0778594d8,1513605437,0xc5bbae50781be1669306b9e001eff57a2957b09d,0xb73a9fa0b2e4f1762742d8f7fc0a4a54db47e31a08f92adfd4f45a8cf27ae082,0.0
69,0x30b10221c90134db4bb8388748428bc0778594d8,1513605804,0x2fd68eb963b516410c81e78c0c5021aa279cc289,0xd7371809002aec7bc477b6dd979e1eef4b77d50e63f7409f12624f10e2338acf,3.0
70,0x30b10221c90134db4bb8388748428bc0778594d8,1513605925,0xc5bbae50781be1669306b9e001eff57a2957b09d,0x7a0c37bec5daa54d52e4719417a1cd7ca765be5e04fa01ebc66b531470a7da9d,0.0
71,0x30b10221c90134db4bb8388748428bc0778594d8,1513605961,0xc0c7f32948f3a71080f7fe9bb93170a20c80bf52,0x1b4eabe26f9bca6ccdae0a400994f29574b710988dadeda513b7b0fbdfe543d2,27.0
72,0x30b10221c90134db4bb8388748428bc0778594d8,1513606025,0xc5bbae50781be1669306b9e001eff57a2957b09d,0xf96c4b7f66b2b1c2a262573a79acba25d3d4514df507cf8fb5ac16049e8daf5e,0.0
73,0x30b10221c90134db4bb8388748428bc0778594d8,1513606685,0xc5bbae50781be1669306b9e001eff57a2957b09d,0xa8168bbdc98a07d9218f253ef90e4c150c6385a24a6b23da5bf0751fe51b59e1,0.0
74,0x30b10221c90134db4bb8388748428bc0778594d8,1513610534,0x8f4c4a580b0708dfe825a7d173bd25795d4676e9,0xed96a5879c400735ee54800f69270711d1c30084a3d31fe2c7faf31107fb7a61,3.275
75,0x30b10221c90134db4bb8388748428bc0778594d8,1513610595,0xc5bbae50781be1669306b9e001eff57a2957b09d,0x0d48b35cc24a14996d9408eb7e30234c1b6d99a863a79860a0f15cd96aff7e99,0.0
76,0x30b10221c90134db4bb8388748428bc0778594d8,1513610938,0xc5bbae50781be1669306b9e001eff57a2957b09d,0xdd4adbbcfb03449d6b257dbf78cbaf626c91136d30ea1a43a840aafa60dc38c7,0.0
77,0x30b10221c90134db4bb8388748428bc0778594d8,1513612045,0x5f31f53b8d4a4c828eac38b397149951613076e4,0x88d486832b700e7ba7c56cb28d175dc0f856f512c563fc4114aaea081288c0e7,2.0
78,0x30b10221c90134db4bb8388748428bc0778594d8,1513614307,0x8a6b4006bf74a28acb36b9a62d4eda2fbe09f712,0xb824d8803850e965182f1a828f79a6e82462a02e944bcf6bedcbbfc9628495a5,2.0
79,0x30b10221c90134db4bb8388748428bc0778594d8,1513615284,0xc5bbae50781be1669306b9e001eff57a2957b09d,0x732b62d95b32b8c3c538d0c7745288955ad94a8c6b386a6127f9ba7495c78a96,0.0
80,0x30b10221c90134db4bb8388748428bc0778594d8,1513615514,0x1391e1b3f71dbc158d528616db12759e7647a496,0x280208161c2568c67562d4216c9dc1751ca53f4109a2c00c02d866b4e0c706e2,15.0
81,0x39d9f4640b98189540a9c0edcfa95c5e657706aa,1513655618,0x30b10221c90134db4bb8388748428bc0778594d8,0x68818dd8c9b08c87de33c503086db7962959feaf64eba12012ace74c1efd73b6,1.0
82,0x30b10221c90134db4bb8388748428bc0778594d8,1513659059,0x3970b604714fe230d7c07ec3f1853e1ff9ff264f,0x78a318570c9c22ebe77f375f8c8bd7abe18ee3ca1f958cc84b36c6c5100463de,3.0
83,0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,1513662205,0x30b10221c90134db4bb8388748428bc0778594d8,0xdf4c1c54889e756adb4eac7a802f640874d7cb7995a9e81e567f4bb2c20ee6e5,1.0
84,0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,1513662652,0x30b10221c90134db4bb8388748428bc0778594d8,0x5f939defc4f5f7b9508d11edb811bdc61c05850dc236df7a2c7ee337f0094e97,1.0
85,0x30b10221c90134db4bb8388748428bc0778594d8,1513663767,0xec53be3f0e29a84210474b603f4c66182e07c393,0x3bb281a7c5a392e078b565e6517170663808d518d5f164d53eabbc593a8387ec,0.5
86,0x30b10221c90134db4bb8388748428bc0778594d8,1513663814,0xc5bbae50781be1669306b9e001eff57a2957b09d,0x7c2578ff92eb3562724fc4b4a860d40b7b9c45d5d4ae169fbe715459e01b7181,0.0
87,0x30b10221c90134db4bb8388748428bc0778594d8,1513665025,0x5799f52a3fd40d5cb3e2fd97e01a93f60bd2ddb5,0x714824eadd7caadc236bc3fcb98663492ede846c044ded43346c84ff41028b3e,0.5
88,0x30b10221c90134db4bb8388748428bc0778594d8,1513665078,0xc5bbae50781be1669306b9e001eff57a2957b09d,0x395cc9592d3bedff08f3f05b95e7ec7da60c0067f677fc859638dcba5f07c629,0.0
89,0xec53be3f0e29a84210474b603f4c66182e07c393,1513666448,0x30b10221c90134db4bb8388748428bc0778594d8,0x7bf0a728f5e8dda3125ef5494b65da6e90b5ab5cda8c8520ebff9b03b9bc8289,0.5
90,0x30b10221c90134db4bb8388748428bc0778594d8,1513667146,0x21c396d637299f4014c03c5f44f87bbb4c5b608c,0xdb37ef5c1e92fb8df539e0a40f946c5f24d7828f992d12a5f156d0d5ecd0d70a,2.0
91,0x30b10221c90134db4bb8388748428bc0778594d8,1513667240,0xc5bbae50781be1669306b9e001eff57a2957b09d,0xb5ad1797461b4bae35bf5396e62161701c523e974181b84047bacef8c59c02b1,0.0
92,0x30b10221c90134db4bb8388748428bc0778594d8,1513667398,0xc5bbae50781be1669306b9e001eff57a2957b09d,0xcaa240db50ef5656e2555c6bf56ee806a878970aa79d1017de11a5d80fa3a1cb,0.0
93,0xec53be3f0e29a84210474b603f4c66182e07c393,1513673100,0xc5bbae50781be1669306b9e001eff57a2957b09d,0x6f30b911d6e59978d8b3450d091816650cefb7ca526172b0ba5325062a84728f,0.0
94,0x30b10221c90134db4bb8388748428bc0778594d8,1513674930,0x86fa049857e0209aa7d9e616f7eb3b3b78ecfdb0,0x80fa999d6a5c613ccd10bc959d8444b3828be9ce2d96f4a8fb4357880eca16c6,0.0
95,0x30b10221c90134db4bb8388748428bc0778594d8,1513679680,0x3970b604714fe230d7c07ec3f1853e1ff9ff264f,0x9ad7eaaaf0398903a017c67de87ad47d5c12bdce09cc63b80530640b3a22df14,1.5
96,0x30b10221c90134db4bb8388748428bc0778594d8,1513679755,0xc5bbae50781be1669306b9e001eff57a2957b09d,0x9efa2bacf7aeda1e4bf0476df3f93bf7dee86cc45edfb3c6ffcc7b58590a85c6,0.0
97,0x30b10221c90134db4bb8388748428bc0778594d8,1513680300,0x1391e1b3f71dbc158d528616db12759e7647a496,0x3d3de0e07d12373894c0dee9b1a250744db41f8f04adf5b80d7541cab6a45817,34.0
98,0x22b84d5ffea8b801c0422afe752377a64aa738c2,1513691714,0x30b10221c90134db4bb8388748428bc0778594d8,0x2c8cb8147c7551f8924ddf6ddb88bb0d821d2976e3af66b821e621201b755fd0,0.99
99,0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,1513692294,0x30b10221c90134db4bb8388748428bc0778594d8,0xddf392d90eb9f7f9ce5aadedfc11418a5d5a6497e48bb4631af513b7546cca4d,40.99
100,0x30b10221c90134db4bb8388748428bc0778594d8,1513693428,0x414ac625f192b5dd77544899d0bd60f3548ee382,0x7eddfcd6268e159805fcc62a38268c8e36996fb16caf3547e29ba97e08c6de97,40.0
101,0x21c396d637299f4014c03c5f44f87bbb4c5b608c,1513693901,0x30b10221c90134db4bb8388748428bc0778594d8,0xa8d4f33d0720307f260920238ba8294bd0a31b578be3a959c5dd2efc6c1d1f1d,1.0
102,0x30b10221c90134db4bb8388748428bc0778594d8,1513693967,0xc5bbae50781be1669306b9e001eff57a2957b09d,0x40a1d57a59333b4b2457ceab6cc800bd254593bd1dd8df3f3f65b9e0773f2e3c,0.0
103,0x236f9f97e0e62388479bf9e5ba4889e46b0273c3,1513693981,0x30b10221c90134db4bb8388748428bc0778594d8,0xcabc1590002b6a13e6d904fc9d46a9cfde5324a1bedd4510a7a61c087b4c4651,2.0
104,0xa3d22d7774dc2ba09889ac8fc7e997090a410454,1513694054,0x30b10221c90134db4bb8388748428bc0778594d8,0xf6f4c9fa0d5ef48f20abd39003138b0bd66e9aa0d43848b47681eafc2aa5dd29,3.0
105,0x80e29acb842498fe6591f020bd82766dce619d43,1513694185,0x30b10221c90134db4bb8388748428bc0778594d8,0x6ecb020970e476afde0b8830c9fe1663c529003af1faac9699a427b8cfffaf00,0.998
106,0x296e781bbb0179b032cbcc31e4b6cdab724b2773,1513694292,0x30b10221c90134db4bb8388748428bc0778594d8,0x4934edc6d90bbd33704dd647df3fc78b3189be50433553d999c184ecb72e2c49,1.0
107,0x30b10221c90134db4bb8388748428bc0778594d8,1513695208,0xc5bbae50781be1669306b9e001eff57a2957b09d,0x79b0e8d8258c7bdf8b9be01a8d2e4a5c0ed3623e8dd034f46a06fddc1a75b0a1,0.0
108,0x30b10221c90134db4bb8388748428bc0778594d8,1513695416,0xc5bbae50781be1669306b9e001eff57a2957b09d,0x66b88fb6fd5d28964b848702f0e5cd4740922d10cbba5ce9881595dcafec9936,0.0
109,0x296e781bbb0179b032cbcc31e4b6cdab724b2773,1513696556,0x30b10221c90134db4bb8388748428bc0778594d8,0x45673ec9e54d0e05dd812eec97141fd06a3b21f58ea26fc896402df65167d974,0.296693
110,0x888c5186f8a3857373dcd1af99e0c002bf4f149f,1513697324,0x30b10221c90134db4bb8388748428bc0778594d8,0xf77a4aa699561d87674459d67808399a63bb7abcb32c20e3bec09601fe1dc318,7.0
111,0x05ee546c1a62f90d7acbffd6d846c9c54c7cf94c,1513697369,0x30b10221c90134db4bb8388748428bc0778594d8,0xfc6e320c1346bcd43b9ad10de4873e7082f46b23683bbdc9a882672d554f2a6d,5.007
112,0xfc07af78007be8065e9f8fa8c9536e0f1f53582d,1513697414,0x30b10221c90134db4bb8388748428bc0778594d8,0xc6fd10da347bc6bed3e443bc18327e547d34e77f9faf865e0097931c0dea96af,0.003
113,0x30b10221c90134db4bb8388748428bc0778594d8,1513698217,0x414ac625f192b5dd77544899d0bd60f3548ee382,0xf7789d4004c600015ecf8f83b6caa2a0090270f17015d1a8b05c73c6d28ae3db,22.0
114,0xc2e6fd120d79e4f64679ff742a2167a7be0a9a82,1513698401,0x30b10221c90134db4bb8388748428bc0778594d8,0x8f2dd5cedd2a271d913ed631e9e57068a4599b1e5be7665a4cdbb9fd0c78158a,3.99
115,0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,1513698918,0x30b10221c90134db4bb8388748428bc0778594d8,0xd34b4e9b9d17632edd76241e64517c40ee4f2f36d510a3fda02af6526667ef0a,3.8
116,0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,1513699073,0x30b10221c90134db4bb8388748428bc0778594d8,0xec3edf2b36c7c16d9a7899f37baba9afd0caa898f0ef4f8e5e0ca4dc3db3a7df,12.99
117,0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,1513699095,0x30b10221c90134db4bb8388748428bc0778594d8,0x67e319c49cc00ff49e87f8b91cd984b2c407ace1f82b38f0e3291fdd8ee09f5e,27.82914999
118,0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,1513699116,0x30b10221c90134db4bb8388748428bc0778594d8,0xed69d83cafd984c491bf237b55a525b6bceb67ed3a7543da3cfc54ce8bdbae65,49.65265767
119,0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,1513699379,0x30b10221c90134db4bb8388748428bc0778594d8,0x4c52742e069ff5f24d713b6a4e6445c97b03cf83fb0c34f9f793499ccf75e9dd,7.19
120,0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,1513699459,0x30b10221c90134db4bb8388748428bc0778594d8,0x1139fb7471f27a19a0e99e72c3ea727a1066ea3bd2bc50a7133b28541f4fcbdd,2.0
121,0x236f9f97e0e62388479bf9e5ba4889e46b0273c3,1513699910,0x30b10221c90134db4bb8388748428bc0778594d8,0x5b76d965b8fdd02cd466bf8264f9d085e993b02292d868a0db18bc9fe38a6881,2.0
122,0x80e29acb842498fe6591f020bd82766dce619d43,1513701691,0x30b10221c90134db4bb8388748428bc0778594d8,0xe4143052610e902c4167a4ed1333ec1d9b479aba22dc6fb28eb9033ec9661539,7.976
123,0xa3d22d7774dc2ba09889ac8fc7e997090a410454,1513702450,0x30b10221c90134db4bb8388748428bc0778594d8,0xbe324176e87da5758f91284c1be5d835a162bc2b572edf59e3d0900c18adc36c,3.0
124,0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,1513704334,0x30b10221c90134db4bb8388748428bc0778594d8,0x61de374bbae9bf59d64580adc2e89c487498f924415b728e9a281025c0a07015,2.0
